mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.031,0.028,0.0,0.083,0.0,0.0,5081.0,2296.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5112.0,2431.0,1.0
0.028,0.029,0.0,0.082,0.0,0.0,3584.0,2724.0,1.0
0.035,0.032,0.0,0.095,0.0,0.0,4369.0,2752.0,1.0
0.034,0.033,0.0,0.093,0.001,0.0,3318.0,2351.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4737.0,2289.0,1.0
0.029,0.029,0.0,0.083,0.0,0.0,4757.0,3105.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5326.0,2470.0,1.0
0.033,0.031,0.0,0.092,0.0,0.0,4897.0,2122.0,1.0
0.029,0.028,0.0,0.081,0.0,0.0,4233.0,2023.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,4296.0,2204.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4084.0,3037.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,4583.0,2420.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4995.0,2502.0,1.0
0.034,0.033,0.0,0.096,0.001,0.0,3433.0,2447.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,5310.0,2760.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4613.0,2069.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,5863.0,3296.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4741.0,1994.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3011.0,2968.0,1.0
0.019,0.115,-0.181,0.249,0.002,0.001,4422.0,3577.0,1.0
0.031,0.116,-0.208,0.232,0.002,0.001,4401.0,3782.0,1.0
0.048,0.121,-0.178,0.269,0.002,0.001,4237.0,4107.0,1.0
-0.065,0.123,-0.305,0.155,0.002,0.001,4244.0,3913.0,1.0
0.327,0.129,0.105,0.585,0.002,0.002,3691.0,3774.0,1.0
-0.127,0.135,-0.384,0.119,0.002,0.002,3953.0,3238.0,1.0
0.093,0.122,-0.122,0.33,0.002,0.001,4210.0,3552.0,1.0
0.06,0.117,-0.154,0.282,0.002,0.001,3914.0,3831.0,1.0
0.156,0.127,-0.084,0.386,0.002,0.001,3996.0,3797.0,1.0
-0.252,0.139,-0.501,0.018,0.002,0.002,4068.0,3685.0,1.0
-0.131,0.133,-0.381,0.128,0.002,0.001,4457.0,3567.0,1.0
-0.067,0.123,-0.308,0.154,0.002,0.001,4698.0,3763.0,1.0
0.017,0.118,-0.218,0.227,0.002,0.001,4358.0,4002.0,1.0
0.017,0.117,-0.191,0.245,0.002,0.001,4186.0,3814.0,1.0
0.253,0.128,-0.007,0.477,0.002,0.001,3871.0,3513.0,1.0
-0.205,0.135,-0.47,0.039,0.002,0.002,4095.0,3686.0,1.0
-0.28,0.153,-0.575,-0.01,0.002,0.002,4290.0,3449.0,1.0
0.029,0.118,-0.203,0.244,0.002,0.001,3796.0,3538.0,1.0
0.186,0.126,-0.033,0.438,0.002,0.001,4175.0,3831.0,1.0
0.006,0.129,-0.245,0.237,0.002,0.002,4922.0,3572.0,1.0
-0.101,0.126,-0.337,0.135,0.002,0.001,4391.0,4001.0,1.0
0.115,0.12,-0.114,0.339,0.002,0.001,4494.0,3773.0,1.0
0.091,0.119,-0.128,0.308,0.002,0.001,4210.0,3892.0,1.0
-0.053,0.121,-0.274,0.175,0.002,0.001,4276.0,3682.0,1.0
-0.069,0.124,-0.321,0.155,0.002,0.001,4769.0,3864.0,1.0
-0.098,0.131,-0.373,0.127,0.002,0.002,4565.0,3470.0,1.0
-0.247,0.137,-0.504,0.014,0.002,0.001,4426.0,3835.0,1.0
0.114,0.122,-0.122,0.334,0.002,0.001,4229.0,3623.0,1.0
0.017,0.119,-0.202,0.234,0.002,0.001,4336.0,3728.0,1.0
0.049,0.116,-0.163,0.279,0.002,0.001,4401.0,3413.0,1.0
0.077,0.125,-0.148,0.328,0.002,0.001,4031.0,3406.0,1.0
-0.01,0.12,-0.231,0.22,0.002,0.001,4463.0,3740.0,1.0
0.007,0.586,-1.108,1.124,0.009,0.009,4685.0,2818.0,1.0
0.02,0.588,-1.11,1.129,0.009,0.009,4664.0,2732.0,1.0
0.037,0.589,-1.079,1.174,0.009,0.009,4694.0,3210.0,1.0
-0.076,0.586,-1.112,1.101,0.009,0.009,4664.0,2979.0,1.0
0.316,0.589,-0.79,1.443,0.009,0.008,4566.0,3021.0,1.0
-0.139,0.593,-1.228,0.995,0.009,0.009,4705.0,3142.0,1.0
0.082,0.59,-1.021,1.212,0.009,0.009,4655.0,3104.0,1.0
0.049,0.587,-0.99,1.211,0.009,0.009,4623.0,2789.0,1.0
0.144,0.59,-1.009,1.202,0.009,0.008,4776.0,2697.0,1.0
-0.263,0.588,-1.326,0.895,0.009,0.008,4576.0,3026.0,1.0
-0.142,0.59,-1.219,1.038,0.009,0.009,4603.0,3117.0,1.0
-0.079,0.589,-1.242,0.97,0.009,0.009,4681.0,2736.0,1.0
0.006,0.587,-1.114,1.115,0.009,0.009,4675.0,2813.0,1.0
0.005,0.589,-1.129,1.093,0.009,0.009,4678.0,3133.0,1.0
0.242,0.594,-0.804,1.438,0.009,0.008,4714.0,2927.0,1.0
-0.216,0.592,-1.27,0.958,0.009,0.009,4707.0,2996.0,1.0
-0.292,0.593,-1.369,0.885,0.009,0.008,4667.0,3081.0,1.0
0.018,0.588,-1.057,1.178,0.009,0.009,4656.0,2913.0,1.0
0.175,0.591,-0.92,1.307,0.009,0.008,4639.0,3054.0,1.0
-0.006,0.589,-1.098,1.123,0.009,0.009,4669.0,3033.0,1.0
-0.112,0.589,-1.157,1.065,0.009,0.009,4602.0,2885.0,1.0
0.104,0.585,-1.017,1.201,0.009,0.009,4628.0,2898.0,1.0
0.08,0.585,-0.945,1.279,0.008,0.009,4749.0,3125.0,1.0
-0.065,0.588,-1.115,1.117,0.009,0.009,4649.0,3097.0,1.0
-0.081,0.585,-1.216,1.013,0.009,0.009,4672.0,2991.0,1.0
-0.11,0.588,-1.237,0.975,0.009,0.009,4728.0,2923.0,1.0
-0.258,0.59,-1.272,0.941,0.009,0.008,4704.0,3365.0,1.0
0.103,0.588,-0.984,1.261,0.009,0.009,4666.0,3010.0,1.0
0.006,0.583,-1.056,1.16,0.009,0.009,4673.0,2925.0,1.0
0.038,0.584,-0.983,1.234,0.009,0.009,4644.0,2961.0,1.0
0.066,0.586,-0.972,1.225,0.009,0.009,4734.0,3108.0,1.0
-0.022,0.589,-1.135,1.106,0.009,0.009,4734.0,2921.0,1.0
-0.004,0.659,-1.282,1.209,0.011,0.009,3891.0,3329.0,1.0
0.006,0.663,-1.22,1.271,0.011,0.01,3757.0,2898.0,1.0
0.015,0.655,-1.274,1.203,0.011,0.009,3762.0,2994.0,1.0
-0.048,0.663,-1.229,1.232,0.011,0.009,3810.0,3388.0,1.0
0.157,0.696,-1.112,1.475,0.013,0.01,3076.0,2697.0,1.0
-0.08,0.665,-1.378,1.099,0.011,0.01,3935.0,3129.0,1.0
0.045,0.672,-1.221,1.313,0.011,0.009,3854.0,2763.0,1.0
0.016,0.655,-1.205,1.242,0.011,0.009,3722.0,2976.0,1.0
0.077,0.673,-1.166,1.402,0.011,0.009,3827.0,2575.0,1.0
-0.147,0.675,-1.356,1.194,0.012,0.01,3245.0,3095.0,1.0
-0.083,0.668,-1.338,1.153,0.011,0.01,3767.0,3150.0,1.0
-0.046,0.656,-1.249,1.239,0.011,0.01,3676.0,2904.0,1.0
-0.0,0.667,-1.255,1.259,0.011,0.009,3786.0,3084.0,1.0
-0.003,0.662,-1.237,1.246,0.01,0.01,4113.0,3198.0,1.0
0.128,0.677,-1.263,1.301,0.012,0.01,3430.0,2755.0,1.0
-0.124,0.685,-1.388,1.152,0.013,0.01,2964.0,2683.0,1.0
-0.161,0.677,-1.422,1.118,0.012,0.01,3359.0,2801.0,1.0
0.006,0.659,-1.225,1.248,0.011,0.009,3731.0,3000.0,1.0
0.09,0.678,-1.192,1.364,0.011,0.009,3520.0,3019.0,1.0
-0.011,0.67,-1.322,1.196,0.011,0.01,3699.0,3146.0,1.0
-0.068,0.655,-1.243,1.205,0.011,0.009,3820.0,3187.0,1.0
0.059,0.66,-1.179,1.287,0.011,0.009,3723.0,3063.0,1.0
0.043,0.663,-1.229,1.293,0.011,0.009,3659.0,3347.0,1.0
-0.048,0.663,-1.237,1.231,0.011,0.009,3748.0,3483.0,1.0
-0.057,0.667,-1.338,1.178,0.011,0.01,3798.0,2798.0,1.0
-0.068,0.672,-1.389,1.135,0.011,0.011,3956.0,3002.0,1.0
-0.147,0.681,-1.378,1.199,0.012,0.009,3207.0,3242.0,1.0
0.052,0.661,-1.13,1.35,0.011,0.01,3481.0,3023.0,1.0
-0.006,0.661,-1.204,1.292,0.011,0.009,3853.0,2924.0,1.0
0.011,0.665,-1.269,1.228,0.011,0.01,3936.0,2800.0,1.0
0.033,0.662,-1.216,1.279,0.011,0.009,3814.0,3020.0,1.0
-0.017,0.663,-1.297,1.182,0.011,0.01,3728.0,2503.0,1.0
0.093,0.667,-1.171,1.342,0.011,0.009,3539.0,2941.0,1.0
0.086,0.667,-1.156,1.348,0.011,0.009,3344.0,2953.0,1.0
0.099,0.667,-1.186,1.329,0.011,0.009,3501.0,3195.0,1.0
0.031,0.672,-1.229,1.321,0.011,0.01,3631.0,2994.0,1.0
0.271,0.686,-1.009,1.557,0.013,0.009,2976.0,2791.0,1.0
0.0,0.684,-1.333,1.259,0.011,0.009,3644.0,3422.0,1.0
0.124,0.662,-1.177,1.33,0.012,0.009,3115.0,2928.0,1.0
0.112,0.669,-1.149,1.386,0.011,0.009,3471.0,2900.0,1.0
0.169,0.667,-1.018,1.488,0.011,0.009,3473.0,3118.0,1.0
-0.056,0.684,-1.381,1.175,0.012,0.009,3364.0,3243.0,1.0
-0.004,0.677,-1.27,1.234,0.012,0.011,3008.0,2786.0,1.0
0.036,0.668,-1.221,1.249,0.012,0.009,3044.0,3145.0,1.0
0.082,0.659,-1.21,1.258,0.012,0.009,3267.0,3023.0,1.0
0.082,0.669,-1.154,1.387,0.011,0.009,3778.0,2999.0,1.0
0.222,0.69,-1.131,1.489,0.012,0.009,3385.0,3188.0,1.0
-0.037,0.68,-1.332,1.227,0.011,0.01,3620.0,3335.0,1.0
-0.069,0.693,-1.336,1.27,0.013,0.01,3016.0,3478.0,1.0
0.091,0.669,-1.148,1.349,0.011,0.009,3606.0,2958.0,1.0
0.191,0.678,-1.049,1.51,0.012,0.009,3193.0,2904.0,1.0
0.076,0.665,-1.207,1.293,0.011,0.009,3966.0,3363.0,1.0
0.021,0.676,-1.182,1.365,0.011,0.009,3456.0,3401.0,1.0
0.14,0.666,-1.051,1.467,0.011,0.009,3422.0,2925.0,1.0
0.122,0.662,-1.165,1.329,0.011,0.009,3571.0,3089.0,1.0
0.045,0.666,-1.13,1.384,0.011,0.01,3561.0,3155.0,1.0
0.035,0.669,-1.189,1.293,0.011,0.01,3556.0,3366.0,1.0
0.02,0.666,-1.313,1.2,0.012,0.009,3255.0,3211.0,1.0
-0.056,0.685,-1.266,1.304,0.012,0.01,3422.0,3350.0,1.0
0.148,0.663,-1.067,1.424,0.012,0.009,3292.0,3093.0,1.0
0.085,0.66,-1.111,1.342,0.011,0.009,3683.0,2851.0,1.0
0.106,0.657,-1.148,1.317,0.011,0.008,3366.0,3043.0,1.0
0.12,0.664,-1.201,1.278,0.011,0.009,3466.0,3236.0,1.0
0.064,0.668,-1.244,1.257,0.01,0.01,4051.0,3156.0,1.0
-0.079,0.662,-1.404,1.09,0.011,0.009,3877.0,3314.0,1.0
-0.082,0.661,-1.304,1.186,0.01,0.009,4031.0,2901.0,1.0
-0.067,0.667,-1.285,1.203,0.011,0.01,3850.0,3412.0,1.0
-0.13,0.658,-1.319,1.163,0.01,0.009,4060.0,3109.0,1.0
0.061,0.699,-1.255,1.371,0.012,0.01,3315.0,2707.0,1.0
-0.17,0.671,-1.452,1.076,0.011,0.009,3707.0,3022.0,1.0
-0.05,0.667,-1.246,1.266,0.011,0.009,3830.0,3226.0,1.0
-0.068,0.671,-1.35,1.19,0.011,0.009,3768.0,3312.0,1.0
-0.017,0.677,-1.3,1.235,0.011,0.01,3694.0,3067.0,1.0
-0.241,0.681,-1.507,1.037,0.012,0.009,3219.0,3208.0,1.0
-0.173,0.666,-1.394,1.099,0.011,0.009,4003.0,3223.0,1.0
-0.133,0.669,-1.382,1.118,0.01,0.01,4153.0,3038.0,1.0
-0.089,0.657,-1.329,1.13,0.011,0.009,3788.0,3161.0,1.0
-0.084,0.657,-1.229,1.24,0.01,0.01,3966.0,3099.0,1.0
0.034,0.684,-1.219,1.33,0.011,0.009,3666.0,3234.0,1.0
-0.219,0.679,-1.595,0.964,0.011,0.01,3874.0,2908.0,1.0
-0.258,0.696,-1.559,1.068,0.012,0.01,3407.0,3120.0,1.0
-0.077,0.659,-1.284,1.142,0.011,0.01,3892.0,2964.0,1.0
-0.005,0.686,-1.304,1.257,0.011,0.009,3736.0,2984.0,1.0
-0.096,0.67,-1.322,1.166,0.011,0.01,3735.0,2940.0,1.0
-0.155,0.666,-1.429,1.032,0.011,0.009,3955.0,3233.0,1.0
-0.035,0.674,-1.241,1.254,0.011,0.01,3901.0,2960.0,1.0
-0.045,0.658,-1.36,1.111,0.01,0.009,4048.0,3118.0,1.0
-0.13,0.66,-1.402,1.041,0.01,0.009,3991.0,3200.0,1.0
-0.135,0.66,-1.313,1.152,0.011,0.009,3750.0,3061.0,1.0
-0.153,0.665,-1.457,1.047,0.011,0.009,3772.0,3147.0,1.0
-0.239,0.685,-1.553,1.045,0.012,0.009,3522.0,3652.0,1.0
-0.033,0.673,-1.355,1.171,0.011,0.01,3881.0,3470.0,1.0
-0.087,0.673,-1.355,1.149,0.011,0.01,3793.0,3013.0,1.0
-0.072,0.663,-1.317,1.183,0.011,0.009,3958.0,3124.0,1.0
-0.053,0.669,-1.219,1.274,0.011,0.009,3921.0,3000.0,1.0
-0.098,0.669,-1.326,1.172,0.01,0.009,4217.0,3124.0,1.0
0.021,0.054,-0.078,0.121,0.001,0.001,6532.0,3148.0,1.0
3.061,0.037,2.99,3.13,0.0,0.0,7104.0,3076.0,1.0
-0.112,0.66,-1.319,1.122,0.014,0.01,2263.0,2860.0,1.0
0.005,0.646,-1.173,1.209,0.012,0.01,2870.0,2841.0,1.0
0.118,0.634,-1.066,1.306,0.012,0.009,2747.0,2558.0,1.0
0.08,0.615,-1.071,1.262,0.011,0.009,3125.0,2775.0,1.0
-0.013,0.614,-1.135,1.175,0.01,0.009,3510.0,2706.0,1.0
-0.102,0.614,-1.303,1.007,0.01,0.009,3670.0,3011.0,1.0
0.351,0.183,0.022,0.661,0.005,0.003,1280.0,2072.0,1.0
0.336,0.181,0.031,0.649,0.005,0.003,1327.0,2330.0,1.0
0.315,0.184,0.022,0.641,0.005,0.004,1177.0,2249.0,1.0
0.272,0.143,0.034,0.541,0.003,0.002,2044.0,2660.0,1.0
0.265,0.14,0.031,0.526,0.003,0.002,1928.0,3115.0,1.0
0.268,0.144,0.037,0.535,0.003,0.002,2011.0,2748.0,1.0
