mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.031,0.028,0.0,0.082,0.0,0.0,3379.0,2263.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,3769.0,2042.0,1.0
0.029,0.03,0.0,0.084,0.001,0.0,2859.0,2340.0,1.0
0.034,0.031,0.0,0.092,0.0,0.0,2679.0,1852.0,1.0
0.035,0.033,0.0,0.097,0.001,0.0,2207.0,2113.0,1.0
0.03,0.028,0.0,0.084,0.0,0.0,3570.0,2230.0,1.0
0.028,0.028,0.0,0.079,0.0,0.0,3191.0,2544.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,3660.0,2095.0,1.0
0.034,0.032,0.0,0.093,0.001,0.0,2929.0,2531.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,3403.0,1506.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,2335.0,1749.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,2782.0,1768.0,1.0
0.034,0.031,0.0,0.091,0.0,0.0,3114.0,2436.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,3372.0,1857.0,1.0
0.035,0.033,0.0,0.094,0.001,0.0,2177.0,1882.0,1.0
0.029,0.029,0.0,0.083,0.0,0.0,3418.0,2175.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4578.0,2328.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,3193.0,1881.0,1.0
0.03,0.028,0.0,0.083,0.0,0.0,3300.0,2016.0,1.0
0.03,0.028,0.0,0.082,0.0,0.0,3145.0,2302.0,1.0
0.057,0.128,-0.198,0.284,0.002,0.002,4692.0,3620.0,1.0
0.009,0.132,-0.24,0.26,0.002,0.002,4771.0,3867.0,1.0
0.047,0.131,-0.184,0.311,0.002,0.002,4406.0,3684.0,1.0
-0.002,0.134,-0.254,0.253,0.002,0.002,4968.0,3896.0,1.0
0.325,0.138,0.063,0.582,0.002,0.002,4211.0,3622.0,1.0
-0.144,0.142,-0.404,0.125,0.002,0.002,4245.0,3456.0,1.0
0.13,0.131,-0.097,0.404,0.002,0.001,3906.0,3723.0,1.0
0.083,0.132,-0.144,0.345,0.002,0.001,4826.0,3867.0,1.0
0.197,0.135,-0.044,0.457,0.002,0.002,4211.0,3511.0,1.0
-0.266,0.143,-0.535,-0.002,0.002,0.002,3883.0,3648.0,1.0
-0.161,0.148,-0.429,0.128,0.002,0.002,3904.0,3799.0,1.0
-0.085,0.138,-0.353,0.165,0.002,0.002,4486.0,3383.0,1.0
0.028,0.132,-0.212,0.278,0.002,0.002,4748.0,3615.0,1.0
0.054,0.131,-0.207,0.282,0.002,0.002,4877.0,3663.0,1.0
0.283,0.141,0.019,0.538,0.002,0.002,3468.0,3442.0,1.0
-0.211,0.15,-0.489,0.081,0.002,0.002,4159.0,3688.0,1.0
-0.296,0.168,-0.588,0.039,0.003,0.002,4009.0,3350.0,1.0
0.107,0.138,-0.168,0.349,0.002,0.002,3954.0,3744.0,1.0
0.237,0.137,-0.015,0.497,0.002,0.002,4196.0,3457.0,1.0
0.05,0.141,-0.213,0.313,0.002,0.002,4184.0,3581.0,1.0
-0.271,0.16,-0.571,0.019,0.003,0.002,3852.0,3343.0,1.0
0.077,0.132,-0.16,0.34,0.002,0.001,4505.0,3701.0,1.0
0.092,0.123,-0.139,0.32,0.002,0.001,4062.0,3455.0,1.0
-0.105,0.136,-0.359,0.145,0.002,0.002,4082.0,3685.0,1.0
-0.182,0.142,-0.438,0.089,0.002,0.002,4218.0,3919.0,1.0
-0.026,0.138,-0.285,0.231,0.002,0.002,4751.0,3635.0,1.0
-0.286,0.152,-0.585,-0.023,0.002,0.002,4002.0,3725.0,1.0
0.155,0.131,-0.086,0.408,0.002,0.001,3891.0,3848.0,1.0
0.001,0.132,-0.252,0.246,0.002,0.002,3829.0,3556.0,1.0
0.008,0.131,-0.225,0.272,0.002,0.002,4659.0,3758.0,1.0
0.04,0.138,-0.202,0.314,0.002,0.002,4744.0,3505.0,1.0
0.051,0.131,-0.185,0.304,0.002,0.002,4484.0,3851.0,1.0
0.036,0.597,-1.062,1.172,0.011,0.01,2889.0,2630.0,1.0
-0.012,0.599,-1.133,1.113,0.011,0.01,2860.0,2478.0,1.0
0.026,0.593,-1.08,1.135,0.011,0.01,2867.0,2630.0,1.0
-0.023,0.6,-1.213,1.045,0.011,0.01,2891.0,2250.0,1.0
0.304,0.597,-0.845,1.396,0.011,0.009,2912.0,2453.0,1.0
-0.165,0.596,-1.253,0.996,0.011,0.009,2949.0,2551.0,1.0
0.109,0.596,-0.99,1.261,0.011,0.01,2853.0,2524.0,1.0
0.062,0.595,-1.058,1.192,0.011,0.01,2885.0,2448.0,1.0
0.176,0.599,-0.949,1.315,0.011,0.01,2993.0,2501.0,1.0
-0.287,0.599,-1.408,0.816,0.011,0.009,2891.0,2299.0,1.0
-0.182,0.597,-1.295,0.976,0.011,0.009,2921.0,2677.0,1.0
-0.106,0.593,-1.209,1.018,0.011,0.009,2820.0,2352.0,1.0
0.007,0.596,-1.073,1.175,0.011,0.01,2891.0,2306.0,1.0
0.033,0.598,-1.06,1.162,0.011,0.01,2897.0,2296.0,1.0
0.262,0.593,-0.793,1.401,0.011,0.009,2897.0,2413.0,1.0
-0.232,0.602,-1.409,0.834,0.011,0.009,2947.0,2339.0,1.0
-0.317,0.604,-1.464,0.779,0.011,0.009,2986.0,2586.0,1.0
0.086,0.596,-1.044,1.206,0.011,0.01,2861.0,2513.0,1.0
0.216,0.597,-0.88,1.353,0.011,0.01,2920.0,2385.0,1.0
0.029,0.595,-1.058,1.187,0.011,0.009,2890.0,2558.0,1.0
-0.292,0.6,-1.41,0.859,0.011,0.009,2867.0,2286.0,1.0
0.056,0.595,-0.966,1.255,0.011,0.01,2915.0,2528.0,1.0
0.071,0.593,-1.054,1.169,0.011,0.01,2917.0,2464.0,1.0
-0.126,0.597,-1.181,1.048,0.011,0.009,2931.0,2766.0,1.0
-0.203,0.597,-1.375,0.864,0.011,0.009,2945.0,2369.0,1.0
-0.047,0.598,-1.158,1.1,0.011,0.01,2850.0,2390.0,1.0
-0.307,0.601,-1.456,0.793,0.011,0.009,2923.0,2488.0,1.0
0.134,0.594,-0.958,1.284,0.011,0.01,2864.0,2339.0,1.0
-0.02,0.596,-1.046,1.204,0.011,0.01,2877.0,2319.0,1.0
-0.013,0.592,-1.119,1.118,0.011,0.01,2850.0,2215.0,1.0
0.019,0.595,-1.123,1.093,0.011,0.01,2879.0,2496.0,1.0
0.03,0.599,-1.126,1.107,0.011,0.01,2885.0,2517.0,1.0
0.015,0.685,-1.315,1.243,0.013,0.01,2657.0,2900.0,1.0
-0.02,0.696,-1.38,1.234,0.014,0.01,2558.0,2583.0,1.0
0.004,0.696,-1.328,1.259,0.014,0.011,2445.0,2533.0,1.0
-0.024,0.685,-1.231,1.351,0.013,0.01,2610.0,2733.0,1.0
0.147,0.701,-1.168,1.444,0.015,0.011,2171.0,2642.0,1.0
-0.104,0.691,-1.296,1.296,0.014,0.01,2563.0,2793.0,1.0
0.052,0.7,-1.201,1.418,0.014,0.01,2466.0,2730.0,1.0
0.023,0.676,-1.263,1.249,0.013,0.01,2581.0,2815.0,1.0
0.086,0.688,-1.183,1.381,0.014,0.011,2472.0,2567.0,1.0
-0.172,0.717,-1.488,1.187,0.015,0.011,2351.0,2570.0,1.0
-0.119,0.695,-1.438,1.126,0.014,0.01,2492.0,2677.0,1.0
-0.073,0.694,-1.302,1.254,0.014,0.01,2591.0,2945.0,1.0
-0.006,0.684,-1.251,1.313,0.013,0.01,2665.0,2886.0,1.0
0.004,0.692,-1.263,1.316,0.014,0.01,2583.0,2552.0,1.0
0.136,0.709,-1.156,1.473,0.014,0.011,2420.0,2541.0,1.0
-0.141,0.704,-1.409,1.209,0.014,0.011,2488.0,2580.0,1.0
-0.182,0.71,-1.522,1.148,0.014,0.01,2422.0,2420.0,1.0
0.037,0.69,-1.248,1.297,0.013,0.011,2690.0,2750.0,1.0
0.101,0.7,-1.177,1.453,0.014,0.01,2378.0,3015.0,1.0
0.008,0.68,-1.268,1.271,0.014,0.01,2527.0,3192.0,1.0
-0.175,0.717,-1.528,1.159,0.015,0.011,2260.0,2705.0,1.0
0.018,0.687,-1.323,1.295,0.014,0.01,2540.0,2473.0,1.0
0.033,0.684,-1.256,1.29,0.013,0.011,2594.0,2648.0,1.0
-0.081,0.684,-1.377,1.141,0.013,0.01,2569.0,2835.0,1.0
-0.131,0.698,-1.372,1.228,0.014,0.01,2479.0,2735.0,1.0
-0.038,0.686,-1.26,1.293,0.013,0.01,2668.0,3150.0,1.0
-0.178,0.712,-1.551,1.121,0.015,0.011,2371.0,2736.0,1.0
0.068,0.692,-1.211,1.362,0.014,0.01,2445.0,2895.0,1.0
-0.025,0.693,-1.252,1.317,0.013,0.011,2629.0,2491.0,1.0
-0.022,0.687,-1.296,1.282,0.014,0.011,2579.0,2552.0,1.0
0.002,0.686,-1.252,1.332,0.013,0.01,2606.0,2740.0,1.0
0.003,0.699,-1.379,1.225,0.013,0.01,2734.0,2862.0,1.0
0.099,0.694,-1.25,1.379,0.013,0.011,2654.0,2762.0,1.0
0.081,0.685,-1.157,1.408,0.014,0.01,2531.0,2592.0,1.0
0.098,0.681,-1.163,1.426,0.014,0.01,2526.0,2552.0,1.0
0.07,0.696,-1.162,1.407,0.013,0.011,2681.0,2452.0,1.0
0.252,0.712,-1.098,1.599,0.014,0.011,2421.0,2555.0,1.0
-0.006,0.696,-1.281,1.348,0.014,0.011,2380.0,2257.0,1.0
0.141,0.686,-1.186,1.406,0.014,0.01,2426.0,2347.0,1.0
0.113,0.688,-1.151,1.39,0.013,0.01,2599.0,2692.0,1.0
0.182,0.701,-1.122,1.48,0.014,0.011,2521.0,2986.0,1.0
-0.048,0.721,-1.311,1.411,0.015,0.011,2285.0,2315.0,1.0
-0.003,0.701,-1.325,1.318,0.014,0.01,2432.0,2327.0,1.0
0.021,0.689,-1.323,1.285,0.014,0.01,2502.0,2314.0,1.0
0.086,0.69,-1.26,1.357,0.014,0.01,2395.0,2310.0,1.0
0.105,0.688,-1.137,1.466,0.013,0.01,2744.0,2570.0,1.0
0.229,0.699,-1.06,1.558,0.014,0.01,2402.0,2540.0,1.0
-0.027,0.709,-1.398,1.262,0.015,0.01,2388.0,2273.0,1.0
-0.059,0.718,-1.363,1.351,0.015,0.011,2270.0,2373.0,1.0
0.14,0.69,-1.094,1.517,0.013,0.01,2687.0,2682.0,1.0
0.203,0.703,-1.078,1.52,0.015,0.011,2352.0,2672.0,1.0
0.094,0.69,-1.31,1.316,0.013,0.01,2672.0,2320.0,1.0
-0.059,0.713,-1.393,1.335,0.015,0.011,2287.0,2199.0,1.0
0.117,0.688,-1.125,1.445,0.013,0.01,2606.0,2452.0,1.0
0.127,0.682,-1.125,1.448,0.014,0.01,2491.0,2548.0,1.0
0.023,0.704,-1.243,1.384,0.014,0.01,2480.0,2434.0,1.0
-0.025,0.699,-1.281,1.391,0.014,0.01,2407.0,2506.0,1.0
0.062,0.685,-1.179,1.422,0.014,0.01,2446.0,2411.0,1.0
-0.057,0.726,-1.397,1.364,0.016,0.011,2201.0,2151.0,1.0
0.152,0.688,-1.11,1.518,0.014,0.01,2452.0,2459.0,1.0
0.068,0.687,-1.244,1.321,0.013,0.01,2600.0,2332.0,1.0
0.082,0.683,-1.173,1.404,0.013,0.011,2672.0,2451.0,1.0
0.092,0.687,-1.2,1.364,0.013,0.011,2636.0,2528.0,1.0
0.094,0.689,-1.143,1.474,0.014,0.011,2575.0,2445.0,1.0
-0.079,0.698,-1.421,1.231,0.015,0.011,2235.0,2541.0,1.0
-0.105,0.707,-1.36,1.272,0.014,0.011,2385.0,2457.0,1.0
-0.081,0.696,-1.294,1.319,0.014,0.011,2440.0,2809.0,1.0
-0.117,0.701,-1.424,1.181,0.014,0.011,2436.0,2407.0,1.0
0.058,0.734,-1.348,1.408,0.016,0.012,2157.0,2422.0,1.0
-0.201,0.705,-1.575,1.091,0.015,0.011,2147.0,2834.0,1.0
-0.044,0.72,-1.461,1.259,0.015,0.012,2281.0,2556.0,1.0
-0.064,0.71,-1.432,1.238,0.015,0.011,2280.0,2445.0,1.0
0.002,0.717,-1.273,1.432,0.015,0.011,2342.0,2536.0,1.0
-0.272,0.716,-1.549,1.157,0.016,0.011,2122.0,2657.0,1.0
-0.211,0.706,-1.53,1.137,0.015,0.011,2259.0,2206.0,1.0
-0.166,0.706,-1.477,1.127,0.015,0.011,2230.0,2262.0,1.0
-0.098,0.705,-1.433,1.193,0.015,0.013,2234.0,2321.0,1.0
-0.07,0.701,-1.319,1.35,0.014,0.011,2371.0,2489.0,1.0
0.038,0.716,-1.233,1.47,0.015,0.011,2170.0,2449.0,1.0
-0.231,0.72,-1.563,1.153,0.015,0.012,2204.0,2615.0,1.0
-0.295,0.725,-1.674,1.033,0.016,0.011,2072.0,2454.0,1.0
-0.056,0.705,-1.291,1.369,0.015,0.011,2198.0,2606.0,1.0
0.015,0.72,-1.322,1.357,0.015,0.012,2311.0,2428.0,1.0
-0.078,0.708,-1.441,1.198,0.014,0.012,2414.0,2441.0,1.0
-0.279,0.721,-1.628,1.081,0.016,0.011,1990.0,2570.0,1.0
-0.07,0.7,-1.377,1.239,0.014,0.011,2476.0,2657.0,1.0
-0.06,0.703,-1.314,1.327,0.014,0.011,2361.0,2636.0,1.0
-0.172,0.702,-1.536,1.114,0.015,0.011,2241.0,2279.0,1.0
-0.219,0.724,-1.632,1.086,0.015,0.012,2209.0,2202.0,1.0
-0.131,0.706,-1.493,1.158,0.015,0.011,2328.0,2430.0,1.0
-0.287,0.723,-1.66,1.019,0.016,0.012,1973.0,2094.0,1.0
-0.022,0.696,-1.34,1.297,0.015,0.011,2247.0,2389.0,1.0
-0.11,0.69,-1.44,1.112,0.014,0.011,2302.0,2409.0,1.0
-0.11,0.697,-1.414,1.169,0.015,0.011,2288.0,2480.0,1.0
-0.092,0.699,-1.396,1.213,0.014,0.011,2326.0,2587.0,1.0
-0.083,0.695,-1.386,1.248,0.014,0.011,2362.0,2361.0,1.0
0.009,0.057,-0.096,0.119,0.001,0.001,4724.0,3082.0,1.01
3.069,0.039,3.001,3.147,0.001,0.0,4623.0,2966.0,1.0
-0.108,0.637,-1.257,1.107,0.013,0.01,2283.0,2519.0,1.0
-0.006,0.63,-1.2,1.123,0.013,0.011,2433.0,2560.0,1.0
0.115,0.632,-1.116,1.262,0.014,0.01,2046.0,2197.0,1.0
0.078,0.628,-1.121,1.255,0.013,0.01,2340.0,2130.0,1.0
-0.024,0.625,-1.181,1.163,0.013,0.01,2352.0,2594.0,1.0
-0.12,0.64,-1.282,1.081,0.014,0.011,2066.0,2293.0,1.0
0.325,0.174,0.039,0.645,0.005,0.003,1208.0,1591.0,1.0
0.311,0.174,0.03,0.625,0.005,0.004,1097.0,2376.0,1.0
0.297,0.168,0.035,0.606,0.005,0.004,1089.0,2358.0,1.0
0.293,0.163,0.021,0.581,0.004,0.003,1466.0,2198.0,1.0
0.303,0.157,0.037,0.576,0.004,0.003,1535.0,2294.0,1.0
0.312,0.164,0.023,0.589,0.004,0.003,1446.0,2041.0,1.0
